HCP_ID,Province,Specialty,Market_Intensity,Patient_Volume,Category_TRx,Target_TRx,Target_Share,Competitor_Share,Category_Growth,New_Patient_Share,Field_Engagement,Digital_Engagement,Field_Engagement_Level,Digital_Engagement_Level,Business_Segment,KMeans_Cluster,Opportunity_Score,Priority_Tier,Recommended_Engagement_Strategy
HCP_1548,Alberta,Psychiatry,3.4280515497092385,823,482,221,0.45850622406639,0.54149377593361,-0.0895651180341522,0.3098601474747448,72,70,High,High,Core / Maintenance,4,-0.10220340624659924,Low Priority,Maintain efficiently
HCP_1549,Alberta,Psychiatry,3.4280515497092385,968,392,31,0.0790816326530612,0.9209183673469388,0.000389147523627,0.1269590463975722,45,18,Medium,Low,Core / Maintenance,2,0.47513872101016896,Medium Priority,Maintain efficiently
HCP_1550,Alberta,Psychiatry,3.4280515497092385,1138,492,255,0.5182926829268293,0.4817073170731707,0.0538875456420294,0.1789086337303561,54,16,Medium,Low,High-Value Established,4,-0.09700476340129988,Low Priority,Retain and deepen
HCP_1551,Alberta,Psychiatry,3.4280515497092385,715,360,57,0.1583333333333333,0.8416666666666667,0.2254705524841674,0.1774096142250982,45,64,Medium,Medium,Core / Maintenance,0,0.3792629146769642,Medium Priority,Maintain efficiently
HCP_1552,Alberta,Psychiatry,3.4280515497092385,690,284,151,0.5316901408450704,0.4683098591549296,0.0151455300526653,0.3858038585094077,74,92,High,High,Core / Maintenance,4,-0.2535343794810262,Low Priority,Maintain efficiently
HCP_1553,Alberta,Psychiatry,3.4280515497092385,545,356,87,0.2443820224719101,0.7556179775280899,0.178705015948731,0.2053807361143516,59,76,Medium,High,Core / Maintenance,0,0.03910434975843079,Medium Priority,Maintain efficiently
HCP_1554,Alberta,Psychiatry,3.4280515497092385,554,316,141,0.4462025316455696,0.5537974683544304,0.2214512194444124,0.3142828885543512,96,55,High,Medium,Core / Maintenance,4,-0.11555048881395061,Low Priority,Maintain efficiently
HCP_1555,Alberta,Psychiatry,3.4280515497092385,684,424,96,0.2264150943396226,0.7735849056603774,0.2221171603222491,0.3127839834810537,99,92,High,High,Core / Maintenance,3,0.4207147444890625,Medium Priority,Maintain efficiently
HCP_1556,Alberta,Psychiatry,3.4280515497092385,842,396,217,0.547979797979798,0.452020202020202,0.0841705512062682,0.1429404646811345,25,40,Low,Medium,Core / Maintenance,0,-0.4544311692248093,Low Priority,Maintain efficiently
HCP_1557,Alberta,Psychiatry,3.4280515497092385,1020,529,63,0.1190926275992438,0.8809073724007561,-0.1855946977406768,0.2501543912801062,26,41,Low,Medium,Core / Maintenance,2,0.63493158456792,High Priority,Maintain efficiently
HCP_1558,Alberta,Psychiatry,3.4280515497092385,559,372,55,0.1478494623655914,0.8521505376344086,0.1052989838484638,0.3630060126615269,37,5,Medium,Low,Emerging Opportunity,3,0.3808060893800349,Medium Priority,Develop engagement
HCP_1559,Alberta,Psychiatry,3.4280515497092385,1249,982,315,0.3207739307535641,0.6792260692464358,0.1758079865376249,0.2163192018099323,21,68,Low,High,Core / Maintenance,1,0.585587035206298,High Priority,Digital-led opportunity development
HCP_1560,Alberta,Psychiatry,3.4280515497092385,674,283,27,0.0954063604240282,0.9045936395759716,0.0402719473477499,0.3807911275698911,25,97,Low,High,Emerging Opportunity,3,0.5427372080071431,High Priority,Digital-first nurture
HCP_1561,Alberta,Psychiatry,3.4280515497092385,735,556,88,0.158273381294964,0.841726618705036,0.2593500644090298,0.1250603802634565,85,74,High,High,Core / Maintenance,0,0.36139092132220846,Medium Priority,Maintain efficiently
HCP_1562,Alberta,Psychiatry,3.4280515497092385,570,360,205,0.5694444444444444,0.4305555555555556,0.1531800273760949,0.0759556870209107,68,72,High,High,Core / Maintenance,0,-0.772620757426542,Low Priority,Maintain efficiently
HCP_1563,Alberta,Psychiatry,3.4280515497092385,317,198,116,0.5858585858585859,0.4141414141414141,0.1181928052583341,0.3620088556006622,34,39,Medium,Medium,Core / Maintenance,4,-0.6601054277371856,Low Priority,Maintain efficiently
HCP_1564,Alberta,Psychiatry,3.4280515497092385,1009,606,156,0.2574257425742574,0.7425742574257426,0.1803656853447005,0.3466884192867758,65,40,Medium,Medium,Core / Maintenance,3,0.6749654559461769,High Priority,Maintain efficiently
HCP_1565,Alberta,Psychiatry,3.4280515497092385,958,410,229,0.5585365853658537,0.4414634146341463,0.0900043821513053,0.3974064565768457,98,8,High,Low,Core / Maintenance,4,0.026367174973456586,Medium Priority,Maintain efficiently
HCP_1566,Alberta,Psychiatry,3.4280515497092385,671,293,102,0.3481228668941979,0.651877133105802,-0.2491372599274424,0.2877877208393491,72,7,High,Low,Core / Maintenance,2,-0.07425167465222211,Low Priority,Maintain efficiently
HCP_1567,Alberta,Psychiatry,3.4280515497092385,758,485,96,0.1979381443298969,0.8020618556701031,-0.0098966741764438,0.3778407743335023,50,43,Medium,Medium,Core / Maintenance,3,0.4265742047420318,Medium Priority,Maintain efficiently
HCP_1568,Alberta,Psychiatry,3.4280515497092385,887,476,208,0.4369747899159664,0.5630252100840336,0.1936601632697424,0.3394321587794388,17,57,Low,Medium,Core / Maintenance,4,0.2258466937040053,Medium Priority,Maintain efficiently
HCP_1569,Alberta,Psychiatry,3.4280515497092385,429,329,136,0.4133738601823708,0.5866261398176291,-0.0469109608117955,0.3455492165920304,42,66,Medium,Medium,Core / Maintenance,4,-0.3428035174809114,Low Priority,Maintain efficiently
HCP_1570,Alberta,Psychiatry,3.4280515497092385,615,346,206,0.5953757225433526,0.4046242774566474,0.0231832993715673,0.2491995496589939,11,12,Low,Low,Core / Maintenance,4,-0.6502771488700442,Low Priority,Maintain efficiently
HCP_1571,Alberta,Psychiatry,3.4280515497092385,978,447,88,0.1968680089485458,0.8031319910514542,-0.0753803576683685,0.1838276092708488,2,18,Low,Low,Core / Maintenance,2,0.3489527488614438,Medium Priority,Maintain efficiently
HCP_1572,Alberta,Psychiatry,3.4280515497092385,477,327,137,0.418960244648318,0.581039755351682,0.2640707114242123,0.3770953253901487,81,97,High,High,Core / Maintenance,4,0.00785204587082472,Low Priority,Maintain efficiently
HCP_1573,Alberta,Psychiatry,3.4280515497092385,821,425,33,0.0776470588235294,0.9223529411764706,0.2517790948901618,0.201241011465563,6,95,Low,High,Core / Maintenance,0,0.7005862364592749,High Priority,Digital-led opportunity development
HCP_1574,Alberta,Psychiatry,3.4280515497092385,461,281,32,0.1138790035587188,0.8861209964412812,-0.0560642674168875,0.2385867785373842,96,48,High,Medium,Core / Maintenance,3,0.08976786960522345,Medium Priority,Maintain efficiently
HCP_1575,Alberta,Psychiatry,3.4280515497092385,872,592,31,0.0523648648648648,0.9476351351351352,0.06767576004669,0.2061400074938157,5,79,Low,High,Core / Maintenance,3,0.5797300541092724,High Priority,Digital-led opportunity development
HCP_1576,Alberta,Psychiatry,3.4280515497092385,731,556,333,0.5989208633093526,0.4010791366906474,-0.0316592857316857,0.247686409886069,81,99,High,High,Core / Maintenance,4,-0.5476475383877023,Low Priority,Maintain efficiently
HCP_1577,Alberta,Psychiatry,3.4280515497092385,421,302,148,0.4900662251655629,0.509933774834437,0.1237933566837653,0.2146767776473145,44,81,Medium,High,Core / Maintenance,4,-0.5945276353751472,Low Priority,Maintain efficiently
HCP_1578,Alberta,Psychiatry,3.4280515497092385,1113,746,360,0.4825737265415549,0.517426273458445,0.1111619692690794,0.0667886455028165,85,77,High,High,High-Value Established,0,-0.15235462681939396,Low Priority,Retain and deepen
HCP_1579,Alberta,Psychiatry,3.4280515497092385,573,385,127,0.3298701298701298,0.6701298701298701,0.1474046685935918,0.3587168651026945,38,29,Medium,Low,Core / Maintenance,3,0.09745985924484807,Medium Priority,Maintain efficiently
HCP_1580,Alberta,Psychiatry,3.4280515497092385,558,434,93,0.2142857142857142,0.7857142857142857,0.0898302137249464,0.2055378366205194,50,65,Medium,Medium,Core / Maintenance,3,-0.00013336620319158096,Low Priority,Maintain efficiently
HCP_1581,Alberta,Psychiatry,3.4280515497092385,794,412,55,0.1334951456310679,0.866504854368932,0.4022487447666161,0.256130276977572,8,76,Low,High,Core / Maintenance,0,0.8358158515511463,High Priority,Digital-led opportunity development
HCP_1582,Alberta,Psychiatry,3.4280515497092385,1107,443,92,0.2076749435665914,0.7923250564334086,-0.0733508518012886,0.0987157309652954,98,90,High,High,Core / Maintenance,2,0.32497157020802503,Medium Priority,Maintain efficiently
HCP_1583,Alberta,Psychiatry,3.4280515497092385,519,264,68,0.2575757575757575,0.7424242424242424,-0.1552724025323816,0.0511857467939237,22,58,Low,Medium,Core / Maintenance,2,-0.40554425292917984,Low Priority,Maintain efficiently
HCP_1584,Alberta,Psychiatry,3.4280515497092385,757,369,172,0.4661246612466124,0.5338753387533876,0.0028291759158246,0.135851532775275,11,52,Low,Medium,Core / Maintenance,2,-0.44115926411603473,Low Priority,Maintain efficiently
HCP_1585,Alberta,Psychiatry,3.4280515497092385,861,572,198,0.3461538461538461,0.6538461538461539,-0.1381585918672321,0.2966051112466726,87,51,High,Medium,Core / Maintenance,4,0.1254030172348624,Medium Priority,Maintain efficiently
HCP_1586,Alberta,Psychiatry,3.4280515497092385,944,617,57,0.0923824959481361,0.9076175040518638,-0.1290954724007191,0.0847180855395075,61,80,Medium,High,Core / Maintenance,2,0.363681964917846,Medium Priority,Maintain efficiently
HCP_1587,Alberta,Psychiatry,3.4280515497092385,788,502,30,0.0597609561752988,0.9402390438247012,-0.070157758503756,0.3681106041352637,72,30,High,Low,Core / Maintenance,3,0.700267312690052,High Priority,Field-led opportunity development
HCP_1588,Alberta,Psychiatry,3.4280515497092385,651,265,28,0.1056603773584905,0.8943396226415095,-0.0606626686517952,0.1252578992746646,76,14,High,Low,Core / Maintenance,2,0.1178210930279277,Medium Priority,Maintain efficiently
HCP_1589,Alberta,Psychiatry,3.4280515497092385,554,383,106,0.2767624020887728,0.7232375979112271,-0.0645541722340072,0.1216077650021215,39,19,Medium,Low,Core / Maintenance,2,-0.30221006914723747,Low Priority,Maintain efficiently
HCP_1590,Alberta,Psychiatry,3.4280515497092385,763,404,228,0.5643564356435643,0.4356435643564357,0.1121862740534493,0.1135277865675234,53,4,Medium,Low,Core / Maintenance,0,-0.5711044097042306,Low Priority,Maintain efficiently
HCP_1591,Alberta,Psychiatry,3.4280515497092385,509,339,136,0.4011799410029498,0.5988200589970502,-0.0107426873302403,0.0548935995399776,80,6,High,Low,Core / Maintenance,2,-0.6792325031567168,Low Priority,Maintain efficiently
HCP_1592,Alberta,Psychiatry,3.4280515497092385,266,166,82,0.4939759036144578,0.5060240963855422,0.0284582510153023,0.3201319139673821,6,17,Low,Low,Core / Maintenance,4,-0.689052297578357,Low Priority,Maintain efficiently
HCP_1593,Alberta,Pediatrics,4.206923314514844,956,513,157,0.3060428849902534,0.6939571150097466,0.1573079329401122,0.3562620859358405,16,55,Low,Medium,Core / Maintenance,3,0.5189340235925402,High Priority,Maintain efficiently
HCP_1594,Alberta,Pediatrics,4.206923314514844,1126,511,127,0.24853228962818,0.7514677103718199,-0.0419587029737711,0.2649569459156696,49,74,Medium,High,Core / Maintenance,3,0.5160490593589525,High Priority,Digital-led opportunity development
HCP_1595,Alberta,Pediatrics,4.206923314514844,359,157,17,0.10828025477707,0.89171974522293,0.0182544921554333,0.1158699935879518,23,95,Low,High,Core / Maintenance,2,-0.18200543496244373,Low Priority,Maintain efficiently
HCP_1596,Alberta,Pediatrics,4.206923314514844,576,422,224,0.5308056872037915,0.4691943127962085,0.0938911983311498,0.1498472989293079,1,90,Low,High,Core / Maintenance,0,-0.655764329753327,Low Priority,Maintain efficiently
HCP_1597,Alberta,Pediatrics,4.206923314514844,1019,782,376,0.4808184143222506,0.5191815856777493,-0.1829881360744265,0.2165743440777371,98,89,High,High,High-Value Established,2,-0.09562203858838383,Low Priority,Retain and deepen
HCP_1598,Alberta,Pediatrics,4.206923314514844,1686,1113,159,0.1428571428571428,0.8571428571428572,-0.2361886610740698,0.3840210830681553,91,100,High,High,Core / Maintenance,1,1.4317307239027237,High Priority,Field-led opportunity development
HCP_1599,Alberta,Pediatrics,4.206923314514844,826,365,121,0.3315068493150685,0.6684931506849314,0.0915340794557267,0.13657298013621,82,44,High,Medium,Core / Maintenance,0,-0.06392967305862117,Low Priority,Maintain efficiently
HCP_1600,Alberta,Pediatrics,4.206923314514844,636,357,114,0.3193277310924369,0.680672268907563,0.1090417136680278,0.3060760663719608,32,27,Low,Low,Core / Maintenance,3,0.05200238273534377,Medium Priority,Maintain efficiently
HCP_1601,Alberta,Pediatrics,4.206923314514844,770,533,210,0.3939962476547842,0.6060037523452158,0.2977064161822892,0.2038068781525221,20,49,Low,Medium,Core / Maintenance,0,0.11746320930731002,Medium Priority,Maintain efficiently
HCP_1602,Alberta,Pediatrics,4.206923314514844,1327,945,539,0.5703703703703704,0.4296296296296296,0.0689713851040172,0.1542465719260076,73,1,High,Low,High-Value Established,1,-0.03163082856743901,Low Priority,Retain and deepen
HCP_1603,Alberta,Pediatrics,4.206923314514844,654,293,108,0.3686006825938566,0.6313993174061434,0.1483687660709713,0.2095705779577398,52,83,Medium,High,Core / Maintenance,0,-0.12004925185002614,Low Priority,Maintain efficiently
HCP_1604,Alberta,Pediatrics,4.206923314514844,620,248,86,0.3467741935483871,0.6532258064516129,0.0265432827696831,0.0749223511394314,45,67,Medium,High,Core / Maintenance,2,-0.44026725594259264,Low Priority,Maintain efficiently
HCP_1605,Alberta,Pediatrics,4.206923314514844,693,475,37,0.0778947368421052,0.9221052631578948,0.0856672665902103,0.3295405798256269,44,76,Medium,High,Emerging Opportunity,3,0.5668298888493883,High Priority,Digital-first nurture
HCP_1606,Alberta,Pediatrics,4.206923314514844,588,319,27,0.0846394984326018,0.915360501567398,0.250070821009944,0.1351556747940385,8,23,Low,Low,Core / Maintenance,0,0.36210448551307994,Medium Priority,Maintain efficiently
HCP_1607,Alberta,Pediatrics,4.206923314514844,856,430,66,0.1534883720930232,0.8465116279069768,-0.2048791381750762,0.3038942431175396,5,47,Low,Medium,Core / Maintenance,3,0.49329103775566097,High Priority,Maintain efficiently
HCP_1608,Alberta,Pediatrics,4.206923314514844,1449,587,40,0.0681431005110732,0.9318568994889268,0.0996339509086016,0.0739219300068681,50,44,Medium,Medium,High-Potential Conversion,1,0.9455620900823698,High Priority,Build field relationship
HCP_1609,Alberta,Pediatrics,4.206923314514844,919,566,260,0.4593639575971731,0.5406360424028269,0.3062704076092839,0.3842844946579901,34,92,Medium,High,Core / Maintenance,4,0.4193620608376525,Medium Priority,Maintain efficiently
HCP_1610,Alberta,Pediatrics,4.206923314514844,751,556,249,0.447841726618705,0.552158273381295,0.0838441063051211,0.1175552448919945,81,57,High,Medium,Core / Maintenance,0,-0.39242346816786655,Low Priority,Maintain efficiently
HCP_1611,Alberta,Pediatrics,4.206923314514844,741,580,72,0.1241379310344827,0.8758620689655172,0.2480687555879417,0.3589597266724781,52,35,Medium,Medium,Emerging Opportunity,3,0.7685567319662072,High Priority,Develop engagement
HCP_1612,Alberta,Pediatrics,4.206923314514844,475,297,151,0.5084175084175084,0.4915824915824915,-0.025505457943533,0.333315623365402,18,1,Low,Low,Core / Maintenance,4,-0.49538485383952613,Low Priority,Maintain efficiently
HCP_1613,Alberta,Pediatrics,4.206923314514844,1118,677,91,0.1344165435745938,0.8655834564254062,0.0461543007003543,0.3887509734284956,68,17,High,Low,High-Potential Conversion,3,0.9100654784356128,High Priority,Deepen field relationship
HCP_1614,Alberta,Pediatrics,4.206923314514844,798,346,75,0.2167630057803468,0.7832369942196532,0.0540229642866305,0.2172617313310124,24,48,Low,Medium,Core / Maintenance,3,0.1999119784301903,Medium Priority,Maintain efficiently
HCP_1615,Alberta,Pediatrics,4.206923314514844,770,477,89,0.1865828092243186,0.8134171907756813,-0.2161109295230525,0.304589052846083,10,7,Low,Low,Core / Maintenance,2,0.3494883288608727,Medium Priority,Maintain efficiently
HCP_1616,Alberta,Pediatrics,4.206923314514844,2508,1384,353,0.2550578034682081,0.744942196531792,-0.090181339342024,0.1797487299632244,73,57,High,Medium,Core / Maintenance,1,1.704972902998408,High Priority,Field-led opportunity development
HCP_1617,Alberta,Pediatrics,4.206923314514844,911,586,111,0.189419795221843,0.810580204778157,-0.0816250095260783,0.1145288833068928,16,14,Low,Low,Core / Maintenance,2,0.19448964607005312,Medium Priority,Maintain efficiently
HCP_1618,Alberta,Pediatrics,4.206923314514844,631,351,112,0.3190883190883191,0.6809116809116809,0.1486479293639032,0.2050765765267071,35,16,Medium,Low,Core / Maintenance,0,-0.055606632633276934,Low Priority,Maintain efficiently
HCP_1619,Alberta,Pediatrics,4.206923314514844,707,351,96,0.2735042735042735,0.7264957264957265,0.1546583726820866,0.1080121553859592,89,22,High,Low,Core / Maintenance,0,-0.035279665951027384,Low Priority,Maintain efficiently
HCP_1620,Alberta,Pediatrics,4.206923314514844,1226,537,318,0.5921787709497207,0.4078212290502793,0.088884373124784,0.3937156179752344,94,65,High,Medium,High-Value Established,4,0.21402814967558872,Medium Priority,Retain and deepen
HCP_1621,Alberta,Pediatrics,4.206923314514844,854,449,36,0.0801781737193764,0.9198218262806236,0.1488923476226847,0.0836862718992507,95,69,High,High,Core / Maintenance,0,0.4255362137362978,Medium Priority,Maintain efficiently
HCP_1622,Alberta,Pediatrics,4.206923314514844,496,218,28,0.128440366972477,0.8715596330275229,0.0303020704733871,0.2562241032084171,20,92,Low,High,Core / Maintenance,3,0.12255924426841532,Medium Priority,Maintain efficiently
HCP_1623,Alberta,Pediatrics,4.206923314514844,1132,533,42,0.0787992495309568,0.9212007504690432,0.1942318003447452,0.2692623493389195,17,26,Low,Low,High-Potential Conversion,3,1.029363138116941,High Priority,Increase field engagement
HCP_1624,Alberta,Pediatrics,4.206923314514844,649,516,203,0.3934108527131782,0.6065891472868217,0.0510546131158486,0.238327840005919,59,36,Medium,Medium,Core / Maintenance,4,-0.24706603610037892,Low Priority,Maintain efficiently
HCP_1625,Alberta,Pediatrics,4.206923314514844,1580,913,73,0.0799561883899233,0.9200438116100766,0.0569436856912107,0.2817650599991417,17,48,Low,Medium,High-Potential Conversion,1,1.3092170474132496,High Priority,Increase field engagement
HCP_1626,Alberta,Pediatrics,4.206923314514844,1197,733,374,0.5102319236016372,0.4897680763983628,0.0181288840085106,0.0906632712541618,0,63,Low,Medium,High-Value Established,1,-0.16865401635213276,Low Priority,Retain and deepen
HCP_1627,Alberta,Pediatrics,4.206923314514844,702,526,174,0.3307984790874524,0.6692015209125475,0.1321340573163713,0.2442564834718519,13,33,Low,Medium,Core / Maintenance,0,0.029336154989876122,Medium Priority,Maintain efficiently
HCP_1628,Alberta,Pediatrics,4.206923314514844,1285,1026,349,0.3401559454191033,0.6598440545808967,-0.0005438579935495,0.1505243998945765,7,17,Low,Low,Core / Maintenance,1,0.325165428450959,Medium Priority,Maintain efficiently
HCP_1629,Alberta,Pediatrics,4.206923314514844,840,532,191,0.3590225563909774,0.6409774436090225,0.1671717652637681,0.3790616221553698,65,63,Medium,Medium,Core / Maintenance,4,0.3541615748299604,Medium Priority,Maintain efficiently
HCP_1630,Alberta,Pediatrics,4.206923314514844,1106,802,115,0.1433915211970075,0.8566084788029925,-0.0858578968859207,0.316725078703904,50,73,Medium,High,Core / Maintenance,3,0.7719328708549729,High Priority,Digital-led opportunity development
HCP_1631,Alberta,Pediatrics,4.206923314514844,972,516,82,0.1589147286821705,0.8410852713178294,-0.0818699505673832,0.3903800687559099,78,43,High,Medium,Core / Maintenance,3,0.724470826923688,High Priority,Field-led opportunity development
HCP_1632,Alberta,Pediatrics,4.206923314514844,610,319,72,0.225705329153605,0.7742946708463949,0.1324912106151805,0.0631446244090663,59,16,Medium,Low,Core / Maintenance,0,-0.13321812431485297,Low Priority,Maintain efficiently
HCP_1633,Alberta,Dermatology,2.6723138075953656,522,293,110,0.3754266211604095,0.6245733788395904,0.0393746942500384,0.149796611313248,33,58,Medium,Medium,Core / Maintenance,2,-0.47592992764978026,Low Priority,Maintain efficiently
HCP_1634,Alberta,Dermatology,2.6723138075953656,938,628,104,0.1656050955414012,0.8343949044585988,-0.0044669699383753,0.1183979053234221,35,12,Medium,Low,Core / Maintenance,2,0.2709781502678945,Medium Priority,Maintain efficiently
HCP_1635,Alberta,Dermatology,2.6723138075953656,582,392,45,0.1147959183673469,0.8852040816326531,0.1568069278970551,0.0539041055591406,61,51,Medium,Medium,Core / Maintenance,0,0.06391343662048804,Medium Priority,Maintain efficiently
HCP_1636,Alberta,Dermatology,2.6723138075953656,568,299,174,0.5819397993311036,0.4180602006688964,-0.0228713696903301,0.1348140055862125,0,59,Low,Medium,Core / Maintenance,4,-0.841936746769805,Low Priority,Maintain efficiently
HCP_1637,Alberta,Dermatology,2.6723138075953656,468,212,13,0.0613207547169811,0.9386792452830188,0.0259758494839556,0.2875715942321501,84,41,High,Medium,Core / Maintenance,3,0.26870906463017663,Medium Priority,Maintain efficiently
HCP_1638,Alberta,Dermatology,2.6723138075953656,758,495,243,0.4909090909090909,0.509090909090909,0.2179073540085391,0.130881122747099,41,90,Medium,High,Core / Maintenance,0,-0.2829097950455238,Low Priority,Maintain efficiently
HCP_1639,Alberta,Dermatology,2.6723138075953656,1346,607,293,0.4827018121911038,0.5172981878088962,0.234697081497278,0.2281512059189164,0,63,Low,Medium,High-Value Established,1,0.46447278924952673,Medium Priority,Retain and deepen
HCP_1640,Alberta,General Surgery,2.758233977291847,457,289,62,0.2145328719723183,0.7854671280276817,0.2386877852324392,0.3607363402377495,95,65,High,Medium,Core / Maintenance,3,0.3169205728668789,Medium Priority,Maintain efficiently
HCP_1641,Alberta,General Surgery,2.758233977291847,670,454,57,0.1255506607929515,0.8744493392070485,0.0161449067679306,0.2928152721221763,83,33,High,Medium,Core / Maintenance,3,0.3502426126001253,Medium Priority,Maintain efficiently
HCP_1642,Alberta,General Surgery,2.758233977291847,1089,741,96,0.1295546558704453,0.8704453441295547,0.1976843485981364,0.1881201744671112,53,94,Medium,High,High-Potential Conversion,0,0.7751334608779656,High Priority,Build field relationship
HCP_1643,Alberta,General Surgery,2.758233977291847,646,453,196,0.4326710816777042,0.5673289183222958,-0.0638743393322413,0.1803641286192379,46,86,Medium,High,Core / Maintenance,2,-0.41828295820066713,Low Priority,Maintain efficiently
HCP_1644,Alberta,General Surgery,2.758233977291847,778,583,235,0.4030874785591766,0.5969125214408233,-0.0588283449666473,0.2095075349029697,99,70,High,High,Core / Maintenance,2,-0.1920483046274003,Low Priority,Maintain efficiently
HCP_1645,Alberta,General Surgery,2.758233977291847,458,275,132,0.48,0.52,-0.2320547023149233,0.1119645043709672,38,63,Medium,Medium,Core / Maintenance,2,-0.7906138882585192,Low Priority,Maintain efficiently
HCP_1646,Alberta,General Surgery,2.758233977291847,772,534,302,0.5655430711610487,0.4344569288389512,0.2507441842278236,0.2719002685955958,29,32,Low,Low,Core / Maintenance,4,-0.15783576789862458,Low Priority,Maintain efficiently
HCP_1647,Alberta,General Surgery,2.758233977291847,622,403,174,0.4317617866004963,0.5682382133995036,-0.0536775818891293,0.1774534866866119,6,11,Low,Low,Core / Maintenance,2,-0.44402518306017186,Low Priority,Maintain efficiently
HCP_1648,Alberta,General Surgery,2.758233977291847,938,445,60,0.1348314606741573,0.8651685393258427,0.0348160904303528,0.3483278722417153,21,75,Low,High,Emerging Opportunity,3,0.6738742301725952,High Priority,Digital-first nurture
HCP_1649,Alberta,General Surgery,2.758233977291847,1007,413,76,0.1840193704600484,0.8159806295399515,-0.059238921031394,0.3147934310202357,49,18,Medium,Low,Core / Maintenance,3,0.597540848541327,High Priority,Maintain efficiently
HCP_1650,Alberta,General Surgery,2.758233977291847,1644,845,434,0.5136094674556213,0.4863905325443787,0.1334198297996168,0.263679607432256,44,8,Medium,Low,High-Value Established,1,0.6227279662626486,High Priority,Retain and deepen
HCP_1651,Alberta,General Surgery,2.758233977291847,814,470,78,0.1659574468085106,0.8340425531914893,0.0049239607139191,0.1774707779273306,73,73,High,High,Core / Maintenance,2,0.23973138458620286,Medium Priority,Maintain efficiently
HCP_1652,Alberta,General Surgery,2.758233977291847,745,482,43,0.0892116182572614,0.9107883817427386,-0.1065780268519539,0.1234761410857195,71,16,High,Low,Core / Maintenance,2,0.23643140064543625,Medium Priority,Maintain efficiently
HCP_1653,Alberta,General Surgery,2.758233977291847,711,526,230,0.4372623574144487,0.5627376425855513,0.1029995077023272,0.321653152436968,90,49,High,Medium,Core / Maintenance,4,-0.08130349243465299,Low Priority,Maintain efficiently
HCP_1654,Alberta,Urology,2.1282776862980124,516,247,67,0.2712550607287449,0.728744939271255,-0.1220476029772274,0.2202431846468803,9,38,Low,Medium,Core / Maintenance,2,-0.1803666464796704,Low Priority,Maintain efficiently
HCP_1655,Alberta,Urology,2.1282776862980124,657,296,165,0.5574324324324325,0.4425675675675675,-0.0504886870378589,0.1286625133620751,13,40,Low,Medium,Core / Maintenance,2,-0.7195625700801875,Low Priority,Maintain efficiently
HCP_1656,Alberta,Urology,2.1282776862980124,526,413,168,0.4067796610169492,0.5932203389830508,-0.2028266937551296,0.1183111152640021,45,9,Medium,Low,Core / Maintenance,2,-0.5782110496980891,Low Priority,Maintain efficiently
HCP_1657,Alberta,Urology,2.1282776862980124,619,274,27,0.0985401459854014,0.9014598540145984,-0.1208749734637128,0.1078903165754756,74,11,High,Low,Core / Maintenance,2,0.07434794342704618,Medium Priority,Maintain efficiently
HCP_1658,Alberta,Orthopedic Surgery,1.778931740227527,846,500,286,0.572,0.428,0.0714235003664573,0.3220064186719583,5,78,Low,High,Core / Maintenance,4,-0.2424755574650047,Low Priority,Maintain efficiently
HCP_1659,Alberta,Orthopedic Surgery,1.778931740227527,375,238,46,0.1932773109243697,0.8067226890756303,-0.1857443245723509,0.1301455148551091,20,94,Low,High,Core / Maintenance,2,-0.3047849618027688,Low Priority,Maintain efficiently
HCP_1660,Alberta,Orthopedic Surgery,1.778931740227527,795,490,115,0.2346938775510204,0.7653061224489796,-0.1277374869546058,0.2343247922338191,61,14,Medium,Low,Core / Maintenance,2,0.1777322671286169,Medium Priority,Maintain efficiently
HCP_1661,Alberta,Orthopedic Surgery,1.778931740227527,846,368,100,0.2717391304347826,0.7282608695652174,0.049715730064063,0.2080412263405697,96,27,High,Low,Core / Maintenance,3,0.12375117317421411,Medium Priority,Maintain efficiently
HCP_1662,Alberta,Orthopedic Surgery,1.778931740227527,512,216,17,0.0787037037037037,0.9212962962962964,-0.0152328275311663,0.2528638147298994,18,3,Low,Low,Core / Maintenance,3,0.22629022354940775,Medium Priority,Maintain efficiently
HCP_1663,Alberta,Orthopedic Surgery,1.778931740227527,254,112,36,0.3214285714285714,0.6785714285714286,0.2890443963151171,0.357004215129918,87,35,High,Medium,Core / Maintenance,3,-0.02314960839933508,Low Priority,Maintain efficiently
HCP_1664,Alberta,Orthopedic Surgery,1.778931740227527,431,273,32,0.1172161172161172,0.8827838827838828,0.270067585522925,0.3537115865286057,81,64,High,Medium,Emerging Opportunity,3,0.5024020357696146,High Priority,Develop engagement
HCP_1665,Alberta,Orthopedic Surgery,1.778931740227527,840,519,140,0.2697495183044316,0.7302504816955684,-0.0541506955301384,0.2078766251387009,98,97,High,High,Core / Maintenance,2,0.1154895224624263,Medium Priority,Maintain efficiently
HCP_1666,Alberta,Orthopedic Surgery,1.778931740227527,529,261,63,0.2413793103448276,0.7586206896551724,0.1168565142084178,0.0553781877571531,61,46,Medium,Medium,Core / Maintenance,0,-0.27128756558079803,Low Priority,Maintain efficiently
HCP_1667,Alberta,Orthopedic Surgery,1.778931740227527,376,246,117,0.4756097560975609,0.524390243902439,0.1399139068255341,0.1992553320000061,100,80,High,High,Core / Maintenance,0,-0.6141293868289472,Low Priority,Maintain efficiently
